"","name","decimalLatitude","decimalLongitude","scientificName","family","genus","species","year","month","day","recordedBy","identifiedBy","sex"
"2087","Pipistrellus pipistrellus",42.41,-3.3,"Pipistrellus pipistrellus (Schreber, 1774)","Vespertilionidae","Pipistrellus","Pipistrellus pipistrellus",2007,NA,NA,NA,NA,NA
"2088","Pipistrellus pipistrellus",39.32,-0.85,"Pipistrellus pipistrellus (Schreber, 1774)","Vespertilionidae","Pipistrellus","Pipistrellus pipistrellus",2007,NA,NA,NA,NA,NA
"2089","Pipistrellus pipistrellus",39.849998,-5.75,"Pipistrellus pipistrellus (Schreber, 1774)","Vespertilionidae","Pipistrellus","Pipistrellus pipistrellus",2007,NA,NA,NA,NA,NA
"2090","Pipistrellus nathusii",42.580002,-2.09,"Pipistrellus nathusii (Keyserling & Blasius, 1839)","Vespertilionidae","Pipistrellus","Pipistrellus nathusii",2007,NA,NA,NA,NA,NA
"2091","Pipistrellus pipistrellus",42.5,-3.67,"Pipistrellus pipistrellus (Schreber, 1774)","Vespertilionidae","Pipistrellus","Pipistrellus pipistrellus",2007,NA,NA,NA,NA,NA
"2092","Pipistrellus kuhlii",40.299999,-5.88,"Pipistrellus kuhlii (Kuhl, 1817)","Vespertilionidae","Pipistrellus","Pipistrellus kuhlii",2007,NA,NA,NA,NA,NA
"2093","Pipistrellus pipistrellus",38.060001,-0.66,"Pipistrellus pipistrellus (Schreber, 1774)","Vespertilionidae","Pipistrellus","Pipistrellus pipistrellus",2007,NA,NA,NA,NA,NA
"2094","Pipistrellus pipistrellus",41.139999,-4.13,"Pipistrellus pipistrellus (Schreber, 1774)","Vespertilionidae","Pipistrellus","Pipistrellus pipistrellus",2007,NA,NA,NA,NA,NA
"2095","Pipistrellus kuhlii",28.52,-13.93,"Pipistrellus kuhlii (Kuhl, 1817)","Vespertilionidae","Pipistrellus","Pipistrellus kuhlii",2007,NA,NA,NA,NA,NA
"2096","Pipistrellus kuhlii",40.490002,-5.65,"Pipistrellus kuhlii (Kuhl, 1817)","Vespertilionidae","Pipistrellus","Pipistrellus kuhlii",2007,NA,NA,NA,NA,NA
"2097","Pipistrellus kuhlii",40.57,0.22,"Pipistrellus kuhlii (Kuhl, 1817)","Vespertilionidae","Pipistrellus","Pipistrellus kuhlii",2007,NA,NA,NA,NA,NA
"2098","Pipistrellus kuhlii",38.509998,-0.88,"Pipistrellus kuhlii (Kuhl, 1817)","Vespertilionidae","Pipistrellus","Pipistrellus kuhlii",2007,NA,NA,NA,NA,NA
"2099","Nyctalus leisleri",43.299999,-1.71,"Nyctalus leisleri (Kuhl, 1817)","Vespertilionidae","Nyctalus","Nyctalus leisleri",2007,NA,NA,NA,NA,NA
"2100","Nyctalus leisleri",36.619999,-5.29,"Nyctalus leisleri (Kuhl, 1817)","Vespertilionidae","Nyctalus","Nyctalus leisleri",2007,NA,NA,NA,NA,NA
"2101","Nyctalus lasiopterus",43.009998,-5.39,"Nyctalus lasiopterus (Schreber, 1780)","Vespertilionidae","Nyctalus","Nyctalus lasiopterus",2007,NA,NA,NA,NA,NA
"2102","Nyctalus leisleri",28.68,-17.709999,"Nyctalus leisleri (Kuhl, 1817)","Vespertilionidae","Nyctalus","Nyctalus leisleri",2007,NA,NA,NA,NA,NA
"2103","Myotis myotis",38.52,-7.11,"Myotis myotis (Borkhausen, 1797)","Vespertilionidae","Myotis","Myotis myotis",2007,NA,NA,NA,NA,NA
"2104","Myotis nattereri",41.759998,-4.98,"Myotis nattereri (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis nattereri",2007,NA,NA,NA,NA,NA
"2105","Myotis nattereri",40.220001,-6.71,"Myotis nattereri (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis nattereri",2007,NA,NA,NA,NA,NA
"2106","Myotis emarginatus",43.380001,-4.91,"Myotis emarginatus (E.Geoffroy, 1806)","Vespertilionidae","Myotis","Myotis emarginatus",2007,NA,NA,NA,NA,NA
"2107","Myotis emarginatus",36.610001,-5.63,"Myotis emarginatus (E.Geoffroy, 1806)","Vespertilionidae","Myotis","Myotis emarginatus",2007,NA,NA,NA,NA,NA
"2108","Myotis nattereri",42.139999,-3.18,"Myotis nattereri (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis nattereri",2007,NA,NA,NA,NA,NA
"2109","Myotis myotis",42.490002,-1.36,"Myotis myotis (Borkhausen, 1797)","Vespertilionidae","Myotis","Myotis myotis",2007,NA,NA,NA,NA,NA
"2110","Myotis myotis",40.689999,-4.48,"Myotis myotis (Borkhausen, 1797)","Vespertilionidae","Myotis","Myotis myotis",2007,NA,NA,NA,NA,NA
"2111","Myotis emarginatus",39.41,-5.38,"Myotis emarginatus (E.Geoffroy, 1806)","Vespertilionidae","Myotis","Myotis emarginatus",2007,NA,NA,NA,NA,NA
"2112","Nyctalus leisleri",42.93,-0.86,"Nyctalus leisleri (Kuhl, 1817)","Vespertilionidae","Nyctalus","Nyctalus leisleri",2007,NA,NA,NA,NA,NA
"2113","Nyctalus leisleri",40.32,-5.18,"Nyctalus leisleri (Kuhl, 1817)","Vespertilionidae","Nyctalus","Nyctalus leisleri",2007,NA,NA,NA,NA,NA
"2114","Myotis myotis",41.380001,-6.07,"Myotis myotis (Borkhausen, 1797)","Vespertilionidae","Myotis","Myotis myotis",2007,NA,NA,NA,NA,NA
"2115","Myotis nattereri",43.48,-8.07,"Myotis nattereri (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis nattereri",2007,NA,NA,NA,NA,NA
"2116","Myotis myotis",40.869999,-4.6,"Myotis myotis (Borkhausen, 1797)","Vespertilionidae","Myotis","Myotis myotis",2007,NA,NA,NA,NA,NA
"2117","Myotis daubentonii",43.290001,-5.16,"Myotis daubentonii (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis daubentonii",2007,NA,NA,NA,NA,NA
"2118","Myotis daubentonii",40.689999,-4.48,"Myotis daubentonii (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis daubentonii",2007,NA,NA,NA,NA,NA
"2119","Myotis myotis",41.41,-4.5,"Myotis myotis (Borkhausen, 1797)","Vespertilionidae","Myotis","Myotis myotis",2007,NA,NA,NA,NA,NA
"2120","Myotis myotis",42.860001,-2.2,"Myotis myotis (Borkhausen, 1797)","Vespertilionidae","Myotis","Myotis myotis",2007,NA,NA,NA,NA,NA
"2121","Myotis daubentonii",41.779999,-3.3,"Myotis daubentonii (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis daubentonii",2007,NA,NA,NA,NA,NA
"2122","Myotis daubentonii",42.68,-2.94,"Myotis daubentonii (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis daubentonii",2007,NA,NA,NA,NA,NA
"2123","Myotis daubentonii",39.68,-6.84,"Myotis daubentonii (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis daubentonii",2007,NA,NA,NA,NA,NA
"2124","Myotis myotis",43.130001,-3.43,"Myotis myotis (Borkhausen, 1797)","Vespertilionidae","Myotis","Myotis myotis",2007,NA,NA,NA,NA,NA
"2125","Myotis daubentonii",42.580002,-4.16,"Myotis daubentonii (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis daubentonii",2007,NA,NA,NA,NA,NA
"2126","Myotis daubentonii",43,-6.12,"Myotis daubentonii (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis daubentonii",2007,NA,NA,NA,NA,NA
"2127","Myotis daubentonii",36.529999,-4.95,"Myotis daubentonii (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis daubentonii",2007,NA,NA,NA,NA,NA
"2128","Myotis myotis",37.540001,-3.17,"Myotis myotis (Borkhausen, 1797)","Vespertilionidae","Myotis","Myotis myotis",2007,NA,NA,NA,NA,NA
"2129","Myotis myotis",40.599998,-4.12,"Myotis myotis (Borkhausen, 1797)","Vespertilionidae","Myotis","Myotis myotis",2007,NA,NA,NA,NA,NA
"2130","Myotis daubentonii",41.689999,-3.66,"Myotis daubentonii (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis daubentonii",2007,NA,NA,NA,NA,NA
"2131","Myotis capaccinii",38.07,-1.01,"Myotis capaccinii (Bonaparte, 1837)","Vespertilionidae","Myotis","Myotis capaccinii",2007,NA,NA,NA,NA,NA
"2132","Myotis myotis",43,-6.12,"Myotis myotis (Borkhausen, 1797)","Vespertilionidae","Myotis","Myotis myotis",2007,NA,NA,NA,NA,NA
"2133","Myotis capaccinii",39.5,-0.38,"Myotis capaccinii (Bonaparte, 1837)","Vespertilionidae","Myotis","Myotis capaccinii",2007,NA,NA,NA,NA,NA
"2134","Myotis emarginatus",42.950001,-2.33,"Myotis emarginatus (E.Geoffroy, 1806)","Vespertilionidae","Myotis","Myotis emarginatus",2007,NA,NA,NA,NA,NA
"2135","Myotis emarginatus",39.32,-6.85,"Myotis emarginatus (E.Geoffroy, 1806)","Vespertilionidae","Myotis","Myotis emarginatus",2007,NA,NA,NA,NA,NA
"2136","Myotis blythii",41.599998,2.46,"Myotis blythii (Tomes, 1857)","Vespertilionidae","Myotis","Myotis blythii",2007,NA,NA,NA,NA,NA
"2137","Myotis blythii",42.91,-5.88,"Myotis blythii (Tomes, 1857)","Vespertilionidae","Myotis","Myotis blythii",2007,NA,NA,NA,NA,NA
"2138","Myotis daubentonii",41.650002,-6.06,"Myotis daubentonii (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis daubentonii",2007,NA,NA,NA,NA,NA
"2139","Myotis capaccinii",42.23,2.58,"Myotis capaccinii (Bonaparte, 1837)","Vespertilionidae","Myotis","Myotis capaccinii",2007,NA,NA,NA,NA,NA
"2140","Myotis daubentonii",43.299999,-1.83,"Myotis daubentonii (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis daubentonii",2007,NA,NA,NA,NA,NA
"2141","Myotis daubentonii",42.389999,-5,"Myotis daubentonii (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis daubentonii",2007,NA,NA,NA,NA,NA
"2142","Myotis myotis",37.18,-3.73,"Myotis myotis (Borkhausen, 1797)","Vespertilionidae","Myotis","Myotis myotis",2007,NA,NA,NA,NA,NA
"2143","Myotis myotis",36.619999,-5.29,"Myotis myotis (Borkhausen, 1797)","Vespertilionidae","Myotis","Myotis myotis",2007,NA,NA,NA,NA,NA
"2144","Myotis myotis",41.650002,-5.94,"Myotis myotis (Borkhausen, 1797)","Vespertilionidae","Myotis","Myotis myotis",2007,NA,NA,NA,NA,NA
"2145","Myotis myotis",40.5,-4.71,"Myotis myotis (Borkhausen, 1797)","Vespertilionidae","Myotis","Myotis myotis",2007,NA,NA,NA,NA,NA
"2146","Myotis myotis",38.049999,-5.56,"Myotis myotis (Borkhausen, 1797)","Vespertilionidae","Myotis","Myotis myotis",2007,NA,NA,NA,NA,NA
"2147","Myotis myotis",38.080002,-1.8,"Myotis myotis (Borkhausen, 1797)","Vespertilionidae","Myotis","Myotis myotis",2007,NA,NA,NA,NA,NA
"2148","Myotis myotis",39.5,-0.38,"Myotis myotis (Borkhausen, 1797)","Vespertilionidae","Myotis","Myotis myotis",2007,NA,NA,NA,NA,NA
"2149","Myotis myotis",40.139999,-5.05,"Myotis myotis (Borkhausen, 1797)","Vespertilionidae","Myotis","Myotis myotis",2007,NA,NA,NA,NA,NA
"2150","Myotis blythii",36.700001,-5.63,"Myotis blythii (Tomes, 1857)","Vespertilionidae","Myotis","Myotis blythii",2007,NA,NA,NA,NA,NA
"2151","Myotis blythii",42.139999,2.58,"Myotis blythii (Tomes, 1857)","Vespertilionidae","Myotis","Myotis blythii",2007,NA,NA,NA,NA,NA
"2152","Myotis daubentonii",41.599998,-3.42,"Myotis daubentonii (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis daubentonii",2007,NA,NA,NA,NA,NA
"2153","Myotis blythii",42.57,-6.87,"Myotis blythii (Tomes, 1857)","Vespertilionidae","Myotis","Myotis blythii",2007,NA,NA,NA,NA,NA
"2154","Myotis blythii",40.400002,-5.53,"Myotis blythii (Tomes, 1857)","Vespertilionidae","Myotis","Myotis blythii",2007,NA,NA,NA,NA,NA
"2155","Myotis bechsteinii",40.299999,-5.88,"Myotis bechsteinii (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis bechsteinii",2007,NA,NA,NA,NA,NA
"2156","Myotis bechsteinii",41.509998,-2.46,"Myotis bechsteinii (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis bechsteinii",2007,NA,NA,NA,NA,NA
"2157","Rhinolophus hipposideros",43.220001,-2.57,"Rhinolophus hipposideros (Bechstein, 1800)","Rhinolophidae","Rhinolophus","Rhinolophus hipposideros",2007,NA,NA,NA,NA,NA
"2158","Rhinolophus hipposideros",43.470001,-5.29,"Rhinolophus hipposideros (Bechstein, 1800)","Rhinolophidae","Rhinolophus","Rhinolophus hipposideros",2007,NA,NA,NA,NA,NA
"2159","Rhinolophus ferrumequinum",39.860001,-0.37,"Rhinolophus ferrumequinum (Schreber, 1774)","Rhinolophidae","Rhinolophus","Rhinolophus ferrumequinum",2007,NA,NA,NA,NA,NA
"2160","Rhinolophus hipposideros",41.130001,1.27,"Rhinolophus hipposideros (Bechstein, 1800)","Rhinolophidae","Rhinolophus","Rhinolophus hipposideros",2007,NA,NA,NA,NA,NA
"2161","Rhinolophus ferrumequinum",37.790001,-5.44,"Rhinolophus ferrumequinum (Schreber, 1774)","Rhinolophidae","Rhinolophus","Rhinolophus ferrumequinum",2007,NA,NA,NA,NA,NA
"2162","Rhinolophus ferrumequinum",43.459999,-5.41,"Rhinolophus ferrumequinum (Schreber, 1774)","Rhinolophidae","Rhinolophus","Rhinolophus ferrumequinum",2007,NA,NA,NA,NA,NA
"2163","Rhinolophus hipposideros",43.290001,-5.16,"Rhinolophus hipposideros (Bechstein, 1800)","Rhinolophidae","Rhinolophus","Rhinolophus hipposideros",2007,NA,NA,NA,NA,NA
"2164","Rhinolophus euryale",41.310001,1.15,"Rhinolophus euryale Blasius, 1853","Rhinolophidae","Rhinolophus","Rhinolophus euryale",2007,NA,NA,NA,NA,NA
"2165","Rhinolophus ferrumequinum",42.310001,-1.97,"Rhinolophus ferrumequinum (Schreber, 1774)","Rhinolophidae","Rhinolophus","Rhinolophus ferrumequinum",2007,NA,NA,NA,NA,NA
"2166","Rhinolophus euryale",36.700001,-5.63,"Rhinolophus euryale Blasius, 1853","Rhinolophidae","Rhinolophus","Rhinolophus euryale",2007,NA,NA,NA,NA,NA
"2167","Rhinolophus ferrumequinum",43.110001,-5.27,"Rhinolophus ferrumequinum (Schreber, 1774)","Rhinolophidae","Rhinolophus","Rhinolophus ferrumequinum",2007,NA,NA,NA,NA,NA
"2168","Rhinolophus ferrumequinum",42.950001,-3.43,"Rhinolophus ferrumequinum (Schreber, 1774)","Rhinolophidae","Rhinolophus","Rhinolophus ferrumequinum",2007,NA,NA,NA,NA,NA
"2169","Rhinolophus ferrumequinum",43.389999,-7.33,"Rhinolophus ferrumequinum (Schreber, 1774)","Rhinolophidae","Rhinolophus","Rhinolophus ferrumequinum",2007,NA,NA,NA,NA,NA
"2170","Plecotus auritus",43.220001,-2.45,"Plecotus auritus (Linnaeus, 1758)","Vespertilionidae","Plecotus","Plecotus auritus",2007,NA,NA,NA,NA,NA
"2171","Pipistrellus pygmaeus",41.75,-6.53,"Pipistrellus pygmaeus (Leach, 1825)","Vespertilionidae","Pipistrellus","Pipistrellus pygmaeus",2007,NA,NA,NA,NA,NA
"2172","Plecotus austriacus",37.540001,-3.06,"Plecotus austriacus (J.Fischer, 1829)","Vespertilionidae","Plecotus","Plecotus austriacus",2007,NA,NA,NA,NA,NA
"2173","Plecotus auritus",42.139999,-2.82,"Plecotus auritus (Linnaeus, 1758)","Vespertilionidae","Plecotus","Plecotus auritus",2007,NA,NA,NA,NA,NA
"2174","Plecotus austriacus",40.490002,-5.3,"Plecotus austriacus (J.Fischer, 1829)","Vespertilionidae","Plecotus","Plecotus austriacus",2007,NA,NA,NA,NA,NA
"2175","Plecotus auritus",42.049999,-3.42,"Plecotus auritus (Linnaeus, 1758)","Vespertilionidae","Plecotus","Plecotus auritus",2007,NA,NA,NA,NA,NA
"2176","Plecotus austriacus",39.5,-5.38,"Plecotus austriacus (J.Fischer, 1829)","Vespertilionidae","Plecotus","Plecotus austriacus",2007,NA,NA,NA,NA,NA
"2177","Plecotus austriacus",42.759998,-4.04,"Plecotus austriacus (J.Fischer, 1829)","Vespertilionidae","Plecotus","Plecotus austriacus",2007,NA,NA,NA,NA,NA
"2178","Plecotus austriacus",37.27,-2.49,"Plecotus austriacus (J.Fischer, 1829)","Vespertilionidae","Plecotus","Plecotus austriacus",2007,NA,NA,NA,NA,NA
"2179","Plecotus auritus",42.860001,-2.94,"Plecotus auritus (Linnaeus, 1758)","Vespertilionidae","Plecotus","Plecotus auritus",2007,NA,NA,NA,NA,NA
"2180","Pipistrellus pygmaeus",41.48,-5.69,"Pipistrellus pygmaeus (Leach, 1825)","Vespertilionidae","Pipistrellus","Pipistrellus pygmaeus",2007,NA,NA,NA,NA,NA
"2181","Miniopterus schreibersii",41.130001,0.8,"Miniopterus schreibersii (Kuhl, 1817)","Miniopteridae","Miniopterus","Miniopterus schreibersii",2007,NA,NA,NA,NA,NA
"2182","Miniopterus schreibersii",42.32,-3.18,"Miniopterus schreibersii (Kuhl, 1817)","Miniopteridae","Miniopterus","Miniopterus schreibersii",2007,NA,NA,NA,NA,NA
"2183","Miniopterus schreibersii",39.59,-0.38,"Miniopterus schreibersii (Kuhl, 1817)","Miniopteridae","Miniopterus","Miniopterus schreibersii",2007,NA,NA,NA,NA,NA
"2184","Miniopterus schreibersii",42.84,-5.14,"Miniopterus schreibersii (Kuhl, 1817)","Miniopteridae","Miniopterus","Miniopterus schreibersii",2007,NA,NA,NA,NA,NA
"2185","Miniopterus schreibersii",40.48,-0.11,"Miniopterus schreibersii (Kuhl, 1817)","Miniopteridae","Miniopterus","Miniopterus schreibersii",2007,NA,NA,NA,NA,NA
"2186","Miniopterus schreibersii",37.419998,-6.46,"Miniopterus schreibersii (Kuhl, 1817)","Miniopteridae","Miniopterus","Miniopterus schreibersii",2007,NA,NA,NA,NA,NA
"2187","Miniopterus schreibersii",40.599998,-3.77,"Miniopterus schreibersii (Kuhl, 1817)","Miniopteridae","Miniopterus","Miniopterus schreibersii",2007,NA,NA,NA,NA,NA
"2188","Miniopterus schreibersii",40.119999,-5.76,"Miniopterus schreibersii (Kuhl, 1817)","Miniopteridae","Miniopterus","Miniopterus schreibersii",2007,NA,NA,NA,NA,NA
"2189","Miniopterus schreibersii",38.529999,-3.86,"Miniopterus schreibersii (Kuhl, 1817)","Miniopteridae","Miniopterus","Miniopterus schreibersii",2007,NA,NA,NA,NA,NA
"2190","Miniopterus schreibersii",38.509998,-6.53,"Miniopterus schreibersii (Kuhl, 1817)","Miniopteridae","Miniopterus","Miniopterus schreibersii",2007,NA,NA,NA,NA,NA
"2191","Miniopterus schreibersii",40.32,-4.71,"Miniopterus schreibersii (Kuhl, 1817)","Miniopteridae","Miniopterus","Miniopterus schreibersii",2007,NA,NA,NA,NA,NA
"2192","Miniopterus schreibersii",41.23,-2.34,"Miniopterus schreibersii (Kuhl, 1817)","Miniopteridae","Miniopterus","Miniopterus schreibersii",2007,NA,NA,NA,NA,NA
"2193","Miniopterus schreibersii",40.759998,-5.55,"Miniopterus schreibersii (Kuhl, 1817)","Miniopteridae","Miniopterus","Miniopterus schreibersii",2007,NA,NA,NA,NA,NA
"2194","Hypsugo savii",41.650002,-5.94,"Hypsugo savii (Bonaparte, 1837)","Vespertilionidae","Hypsugo","Hypsugo savii",2007,NA,NA,NA,NA,NA
"2195","Hypsugo savii",42.110001,-6.52,"Hypsugo savii (Bonaparte, 1837)","Vespertilionidae","Hypsugo","Hypsugo savii",2007,NA,NA,NA,NA,NA
"2196","Hypsugo savii",40.130001,-5.52,"Hypsugo savii (Bonaparte, 1837)","Vespertilionidae","Hypsugo","Hypsugo savii",2007,NA,NA,NA,NA,NA
"2197","Rhinolophus hipposideros",38.860001,0.06,"Rhinolophus hipposideros (Bechstein, 1800)","Rhinolophidae","Rhinolophus","Rhinolophus hipposideros",2007,NA,NA,NA,NA,NA
"2198","Rhinolophus hipposideros",43.549999,-6.59,"Rhinolophus hipposideros (Bechstein, 1800)","Rhinolophidae","Rhinolophus","Rhinolophus hipposideros",2007,NA,NA,NA,NA,NA
"2199","Rhinolophus hipposideros",41.32,1.39,"Rhinolophus hipposideros (Bechstein, 1800)","Rhinolophidae","Rhinolophus","Rhinolophus hipposideros",2007,NA,NA,NA,NA,NA
"2200","Rhinolophus ferrumequinum",37.529999,-4.3,"Rhinolophus ferrumequinum (Schreber, 1774)","Rhinolophidae","Rhinolophus","Rhinolophus ferrumequinum",2007,NA,NA,NA,NA,NA
"2201","Rhinolophus ferrumequinum",43.27,-5.77,"Rhinolophus ferrumequinum (Schreber, 1774)","Rhinolophidae","Rhinolophus","Rhinolophus ferrumequinum",2007,NA,NA,NA,NA,NA
"2202","Rhinolophus hipposideros",40.57,-5.78,"Rhinolophus hipposideros (Bechstein, 1800)","Rhinolophidae","Rhinolophus","Rhinolophus hipposideros",2007,NA,NA,NA,NA,NA
"2203","Rhinolophus hipposideros",41.93,0.65,"Rhinolophus hipposideros (Bechstein, 1800)","Rhinolophidae","Rhinolophus","Rhinolophus hipposideros",2007,NA,NA,NA,NA,NA
"2204","Rhinolophus ferrumequinum",40.66,0.1,"Rhinolophus ferrumequinum (Schreber, 1774)","Rhinolophidae","Rhinolophus","Rhinolophus ferrumequinum",2007,NA,NA,NA,NA,NA
"2205","Rhinolophus ferrumequinum",42.860001,-3.8,"Rhinolophus ferrumequinum (Schreber, 1774)","Rhinolophidae","Rhinolophus","Rhinolophus ferrumequinum",2007,NA,NA,NA,NA,NA
"2206","Rhinolophus euryale",38.68,-0.07,"Rhinolophus euryale Blasius, 1853","Rhinolophidae","Rhinolophus","Rhinolophus euryale",2007,NA,NA,NA,NA,NA
"2207","Rhinolophus ferrumequinum",42.560001,-6.38,"Rhinolophus ferrumequinum (Schreber, 1774)","Rhinolophidae","Rhinolophus","Rhinolophus ferrumequinum",2007,NA,NA,NA,NA,NA
"2208","Rhinolophus hipposideros",43.400002,-8.32,"Rhinolophus hipposideros (Bechstein, 1800)","Rhinolophidae","Rhinolophus","Rhinolophus hipposideros",2007,NA,NA,NA,NA,NA
"2209","Rhinolophus hipposideros",38.330002,-6.65,"Rhinolophus hipposideros (Bechstein, 1800)","Rhinolophidae","Rhinolophus","Rhinolophus hipposideros",2007,NA,NA,NA,NA,NA
"2210","Rhinolophus euryale",38.860001,0.06,"Rhinolophus euryale Blasius, 1853","Rhinolophidae","Rhinolophus","Rhinolophus euryale",2007,NA,NA,NA,NA,NA
"2211","Rhinolophus euryale",41.689999,2.46,"Rhinolophus euryale Blasius, 1853","Rhinolophidae","Rhinolophus","Rhinolophus euryale",2007,NA,NA,NA,NA,NA
"2212","Hypsugo savii",42.849998,-1.35,"Hypsugo savii (Bonaparte, 1837)","Vespertilionidae","Hypsugo","Hypsugo savii",2007,NA,NA,NA,NA,NA
"2213","Eptesicus serotinus",43.130001,-3.55,"Eptesicus serotinus (Schreber, 1774)","Vespertilionidae","Eptesicus","Eptesicus serotinus",2007,NA,NA,NA,NA,NA
"2214","Eptesicus serotinus",42.59,-2.57,"Eptesicus serotinus (Schreber, 1774)","Vespertilionidae","Eptesicus","Eptesicus serotinus",2007,NA,NA,NA,NA,NA
"2215","Eptesicus serotinus",39.849998,-5.75,"Eptesicus serotinus (Schreber, 1774)","Vespertilionidae","Eptesicus","Eptesicus serotinus",2007,NA,NA,NA,NA,NA
"2216","Eptesicus serotinus",41.48,-5.69,"Eptesicus serotinus (Schreber, 1774)","Vespertilionidae","Eptesicus","Eptesicus serotinus",2007,NA,NA,NA,NA,NA
